free_space_ratio,service_size_ratio,cached_in_L1,cached_in_L2,cached_in_L3,service_charm,service_request_frequency,es_request_frequency,es_cache_miss_rate,least_freq_index,is_ugent,action
0.4163359375,0.080640625,False,True,False,2.31,0,0.001,1.0,5,False,PRESERVE
0.4163359375,0.0824609375,False,True,False,2.69,0,0.001,1.0,6,False,PRESERVE
0.4163359375,0.0560390625,False,True,False,2.8,0.001,0.001,1.0,7,False,DELETE
0.39153125,0.056,False,True,False,3.22,0,0.001,1.0,0,False,PRESERVE
0.39153125,0.072609375,False,True,False,2.82,0,0.001,1.0,1,False,PRESERVE
0.39153125,0.0765546875,False,True,False,2.47,0,0.001,1.0,2,False,DELETE
0.4680859375,0.080296875,False,True,False,2.59,0,0.001,1.0,3,False,PRESERVE
0.4680859375,0.080640625,False,True,False,2.31,0,0.001,1.0,4,False,PRESERVE
0.4680859375,0.0824609375,False,True,False,2.69,0,0.001,1.0,5,False,PRESERVE
0.4680859375,0.08084375,False,True,False,2.68,0,0.001,1.0,6,False,PRESERVE
0.3851328125,0.056,False,True,False,3.22,0,0.001,1.0,0,False,PRESERVE
0.3851328125,0.072609375,False,True,False,2.82,0,0.001,1.0,1,False,DELETE
0.4577421875,0.080296875,False,True,False,2.59,0,0.001,1.0,2,False,PRESERVE
0.4577421875,0.080640625,False,True,False,2.31,0,0.001,1.0,3,False,PRESERVE
0.4577421875,0.0824609375,False,True,False,2.69,0,0.001,1.0,4,False,PRESERVE
0.4577421875,0.08084375,False,True,False,2.68,0,0.001,1.0,5,False,PRESERVE
0.4577421875,0.082953125,False,True,False,2.18,0,0.001,1.0,6,False,PRESERVE
0.373109375,0.056,False,True,False,3.22,0,0.001,1.0,0,False,PRESERVE
0.373109375,0.0790625,False,True,False,2.48,0,0.001,1.0,1,False,PRESERVE
0.373109375,0.080296875,False,True,False,2.59,0,0.001,1.0,2,False,PRESERVE
0.373109375,0.080640625,False,True,False,2.31,0,0.001,1.0,3,False,PRESERVE
0.373109375,0.0824609375,False,True,False,2.69,0,0.001,1.0,4,False,PRESERVE
0.373109375,0.08084375,False,True,False,2.68,0,0.001,1.0,5,False,PRESERVE
0.373109375,0.082953125,False,True,False,2.18,0,0.001,1.0,6,False,DELETE
0.3659140625,0.056,False,True,False,3.22,0,0.001,1.0,0,False,PRESERVE
0.3659140625,0.0790625,False,True,False,2.48,0,0.001,1.0,1,False,PRESERVE
0.3659140625,0.080296875,False,True,False,2.59,0,0.001,1.0,2,False,PRESERVE
0.3659140625,0.080640625,False,True,False,2.31,0,0.001,1.0,3,False,PRESERVE
0.3659140625,0.0824609375,False,True,False,2.69,0,0.001,1.0,4,False,PRESERVE
0.3659140625,0.08084375,False,True,False,2.68,0,0.001,1.0,5,False,PRESERVE
0.3659140625,0.0846328125,False,True,False,3.3,0,0.001,1.0,6,False,DELETE
0.3584375,0.056,False,True,False,3.22,0,0.001,1.0,0,False,PRESERVE
0.3584375,0.0790625,False,True,False,2.48,0,0.001,1.0,1,False,PRESERVE
0.3584375,0.080296875,False,True,False,2.59,0,0.001,1.0,2,False,PRESERVE
0.3584375,0.080640625,False,True,False,2.31,0,0.001,1.0,3,False,DELETE
0.439078125,0.08084375,False,True,False,2.68,0,0.001,1.0,4,False,PRESERVE
0.439078125,0.0901484375,False,True,False,4.06,0,0.001,1.0,5,False,PRESERVE
0.439078125,0.092109375,False,True,False,2.64,0,0.001,1.0,6,False,DELETE
0.438046875,0.056,False,True,False,3.22,0,0.001,1.0,0,False,PRESERVE
0.438046875,0.0790625,False,True,False,2.48,0,0.001,1.0,1,False,PRESERVE
0.438046875,0.080296875,False,True,False,2.59,0,0.001,1.0,2,False,PRESERVE
0.438046875,0.0824609375,False,True,False,2.69,0,0.001,1.0,3,False,PRESERVE
0.438046875,0.08084375,False,True,False,2.68,0,0.001,1.0,4,False,PRESERVE
0.438046875,0.0901484375,False,True,False,4.06,0,0.001,1.0,5,False,PRESERVE
0.438046875,0.093140625,False,True,False,2.6,0,0.001,1.0,6,False,DELETE
0.4374453125,0.056,False,True,False,3.22,0,0.001,1.0,0,False,PRESERVE
0.4374453125,0.0790625,False,True,False,2.48,0,0.001,1.0,1,False,PRESERVE
0.4374453125,0.080296875,False,True,False,2.59,0,0.001,1.0,2,False,PRESERVE
0.4374453125,0.0824609375,False,True,False,2.69,0,0.001,1.0,3,False,PRESERVE
0.4374453125,0.08084375,False,True,False,2.68,0,0.001,1.0,4,False,PRESERVE
0.4374453125,0.0901484375,False,True,False,4.06,0,0.001,1.0,5,False,DELETE
0.427,0.056,False,True,False,3.22,0,0.001,1.0,0,False,PRESERVE
0.427,0.0790625,False,True,False,2.48,0,0.001,1.0,1,False,PRESERVE
0.427,0.080296875,False,True,False,2.59,0,0.001,1.0,2,False,PRESERVE
0.427,0.0824609375,False,True,False,2.69,0,0.001,1.0,3,False,PRESERVE
0.427,0.08084375,False,True,False,2.68,0,0.001,1.0,4,False,PRESERVE
0.427,0.0937421875,False,True,False,2.62,0,0.001,1.0,5,False,PRESERVE
0.427,0.10059375,False,True,False,2.29,0,0.001,1.0,6,False,DELETE
0.4195859375,0.056,False,True,False,3.22,0,0.001,1.0,0,False,PRESERVE
0.4195859375,0.0790625,False,True,False,2.48,0,0.001,1.0,1,False,PRESERVE
0.4195859375,0.080296875,False,True,False,2.59,0,0.001,1.0,2,False,PRESERVE
0.4195859375,0.0824609375,False,True,False,2.69,0,0.001,1.0,3,False,PRESERVE
0.4195859375,0.08084375,False,True,False,2.68,0,0.001,1.0,4,False,PRESERVE
0.4195859375,0.0937421875,False,True,False,2.62,0,0.001,1.0,5,False,PRESERVE
0.4195859375,0.1080078125,False,True,False,2.76,0,0.001,1.0,6,False,DELETE
0.8762109375,0.0256015625,False,True,False,3.06,0,35.714285714285715,1.0,0,False,PRESERVE
0.8762109375,0.054203125,False,True,False,2.65,0,35.714285714285715,1.0,1,False,PRESERVE
0.8762109375,0.043984375,False,True,False,2.4532720387109266,0,35.714285714285715,1.0,2,False,PRESERVE
0.70010546875,0.03558984375,False,True,False,1.88,0,769.2307692307693,0.2,0,False,PRESERVE
0.70010546875,0.03373828125,False,True,False,2.84,0,769.2307692307693,0.2,1,False,PRESERVE
0.70010546875,0.03307421875,False,True,False,3.47,0,769.2307692307693,0.2,2,False,PRESERVE
0.70010546875,0.045703125,False,True,False,2.6,0,769.2307692307693,0.2,3,False,PRESERVE
0.70010546875,0.0543125,False,True,False,2.63,0,769.2307692307693,0.2,4,False,PRESERVE
0.70010546875,0.02801953125,False,True,False,2.8,0.001,769.2307692307693,0.2,5,False,PRESERVE
0.70010546875,0.03995703125,False,True,False,4.63,1250.0,769.2307692307693,0.2,6,False,PRESERVE
0.70010546875,0.0295,False,True,False,11.112307580539465,1428.5714285714287,769.2307692307693,0.2,7,False,PRESERVE
0.65967578125,0.03558984375,False,True,False,1.88,0,769.2307692307693,0.2,0,False,PRESERVE
0.65967578125,0.03373828125,False,True,False,2.84,0,769.2307692307693,0.2,1,False,PRESERVE
0.65967578125,0.03307421875,False,True,False,3.47,0,769.2307692307693,0.2,2,False,PRESERVE
0.65967578125,0.045703125,False,True,False,2.6,0,769.2307692307693,0.2,3,False,PRESERVE
0.65967578125,0.0543125,False,True,False,2.63,0,769.2307692307693,0.2,4,False,PRESERVE
0.65967578125,0.02801953125,False,True,False,2.8,0.001,769.2307692307693,0.2,5,False,PRESERVE
0.65967578125,0.03995703125,False,True,False,4.63,1250.0,769.2307692307693,0.2,6,False,PRESERVE
0.65967578125,0.0295,False,True,False,11.112307580539465,1428.5714285714287,769.2307692307693,0.2,7,False,PRESERVE
0.65967578125,0.0404296875,False,True,False,10.275403598835597,2500.0,769.2307692307693,0.2,8,False,PRESERVE
0.2279375,0.1896875,False,True,False,2.66,0,370.3703703703703,0.1,0,False,PRESERVE
0.2279375,0.149265625,False,True,False,2.84,0.001,370.3703703703703,0.1,1,False,PRESERVE
0.2279375,0.15528125,False,True,False,4.33,83.33333333333333,370.3703703703703,0.1,2,False,PRESERVE
0.2279375,0.159828125,False,True,False,4.63,1250.0,370.3703703703703,0.1,3,False,PRESERVE
0.2279375,0.118,False,True,False,11.112307580539465,1666.6666666666667,370.3703703703703,0.1,4,False,PRESERVE
0.4148046875,0.056,False,True,False,3.22,0,625.0,1.0,0,False,PRESERVE
0.4148046875,0.0790625,False,True,False,2.48,0,625.0,1.0,1,False,PRESERVE
0.4148046875,0.080296875,False,True,False,2.59,0,625.0,1.0,2,False,PRESERVE
0.4148046875,0.0824609375,False,True,False,2.69,0,625.0,1.0,3,False,PRESERVE
0.4148046875,0.08084375,False,True,False,2.68,0,625.0,1.0,4,False,PRESERVE
0.4148046875,0.0937421875,False,True,False,2.62,0,625.0,1.0,5,False,PRESERVE
0.4148046875,0.1127890625,False,True,False,2.64,0,625.0,1.0,6,False,PRESERVE
0.3558046875,0.056,False,True,False,3.22,0,625.0,1.0,0,False,PRESERVE
0.3558046875,0.0790625,False,True,False,2.48,0,625.0,1.0,1,False,PRESERVE
0.3558046875,0.080296875,False,True,False,2.59,0,625.0,1.0,2,False,PRESERVE
0.3558046875,0.0824609375,False,True,False,2.69,0,625.0,1.0,3,False,DELETE
0.438265625,0.0937421875,False,True,False,2.62,0,625.0,1.0,4,False,PRESERVE
0.438265625,0.1127890625,False,True,False,2.64,0,625.0,1.0,5,False,PRESERVE
