free_space_ratio,service_size_ratio,cached_in_L1,cached_in_L2,cached_in_L3,service_charm,service_request_frequency,es_request_frequency,es_cache_miss_rate,least_freq_index,is_ugent,action
0.71598828125,0.04083203125,False,True,False,10.49315326448182,1800.0,666.6666666666666,0.4,5,False,PRESERVE
0.71598828125,0.03596875,False,True,False,6.977143748517045,2000.0,666.6666666666666,0.4,6,False,PRESERVE
0.71598828125,0.05065625,False,True,False,2.64,0.0,666.6666666666666,0.4,0,False,PRESERVE
0.71598828125,0.0306875,False,True,False,2.28,0.0,666.6666666666666,0.4,1,False,PRESERVE
0.71598828125,0.05416796875,False,True,False,3.24,0.0,666.6666666666666,0.4,2,False,PRESERVE
0.71598828125,0.03473828125,False,True,False,3.32,0.0,666.6666666666666,0.4,3,False,PRESERVE
0.71598828125,0.0369609375,False,True,False,3.31,714.2857142857143,666.6666666666666,0.4,4,False,PRESERVE
0.71598828125,0.04083203125,False,True,False,10.49315326448182,2000.0,666.6666666666666,0.4,5,False,PRESERVE
0.71598828125,0.03596875,False,True,False,6.977143748517045,2000.0,666.6666666666666,0.4,6,False,PRESERVE
0.682015625,0.0648046875,False,True,False,3.27,0.0,555.5555555555555,0.1,0,False,PRESERVE
0.682015625,0.1147578125,False,True,False,2.38,0.0,555.5555555555555,0.1,1,False,PRESERVE
0.682015625,0.066484375,False,True,False,3.27,1666.6666666666667,555.5555555555555,0.1,2,False,PRESERVE
0.682015625,0.0719375,False,True,False,6.977143748517045,2000.0,555.5555555555555,0.1,3,False,PRESERVE
0.71598828125,0.05065625,False,True,False,2.64,0.0,666.6666666666666,0.4,0,False,PRESERVE
0.71598828125,0.0306875,False,True,False,2.28,0.0,666.6666666666666,0.4,1,False,PRESERVE
0.71598828125,0.05416796875,False,True,False,3.24,0.0,666.6666666666666,0.4,2,False,PRESERVE
0.71598828125,0.03473828125,False,True,False,3.32,0.0,666.6666666666666,0.4,3,False,PRESERVE
0.71598828125,0.0369609375,False,True,False,3.31,714.2857142857143,666.6666666666666,0.4,4,False,PRESERVE
0.71598828125,0.04083203125,False,True,False,10.49315326448182,1666.6666666666667,666.6666666666666,0.4,5,False,PRESERVE
0.71598828125,0.03596875,False,True,False,6.977143748517045,2000.0,666.6666666666666,0.4,6,False,PRESERVE
0.945408,0.010913,False,False,True,0.5177673017881843,0.0,185.1851851851852,0.1,0,False,PRESERVE
0.945408,0.011567,False,False,True,2.28,0.0,185.1851851851852,0.1,1,False,PRESERVE
0.945408,0.013442,False,False,True,2.46,0.0,185.1851851851852,0.1,2,False,PRESERVE
0.945408,0.009462,False,False,True,3.31,714.2857142857143,185.1851851851852,0.1,3,False,PRESERVE
0.945408,0.009208,False,False,True,6.977143748517045,2000.0,185.1851851851852,0.1,4,False,PRESERVE
0.71598828125,0.05065625,False,True,False,2.7125971016142336,0.0,555.5555555555555,0.3,0,False,PRESERVE
0.71598828125,0.0306875,False,True,False,2.28,0.0,555.5555555555555,0.3,1,False,PRESERVE
0.71598828125,0.05416796875,False,True,False,3.24,0.0,555.5555555555555,0.3,2,False,PRESERVE
0.71598828125,0.03473828125,False,True,False,3.32,0.0,555.5555555555555,0.3,3,False,PRESERVE
0.71598828125,0.0369609375,False,True,False,3.31,714.2857142857143,555.5555555555555,0.3,4,False,PRESERVE
