es_load,free_storage_size_ratio_L1,free_storage_size_ratio_L2,can_L1_fit,can_L2_fit,service_size,estimated_fetch_time,is_popular,charm,service_request_frequency,nearby_servers_count,cached_in_nearby_servers,es_request_frequency,action
0.05,0.01275,0.524462890625,False,True,6.638,0.15064778547755348,False,10.78526129179337,0.0,0,False,1666.6666666666667,L2
0.055,0.01275,0.511498046875,False,True,3.698,0.24583312847239294,False,10.154962802746727,0.0,0,False,2500.0,L2
0.055,0.01275,0.504275390625,False,True,3.554,0.255793727937791,False,13.043356924678587,0.0,0,False,1666.6666666666667,L2
0.055,0.01275,0.497333984375,False,True,6.825,0.13320013320013321,False,10.051131584685187,0.0,0,False,1250.0,L2
0.05,0.01275,0.48400390625,False,True,4.405,0.22701475595913734,False,12.80629814990837,0.0,0,False,1250.0,L2
0.045,0.01275,0.475400390625,False,True,4.627,0.24013639747376508,False,10.428063402516392,0.0,0,False,1428.5714285714287,L2
0.05,0.01275,0.46636328125,False,True,6.013,0.16630633627141195,False,10.04253051643656,0.0,0,False,1250.0,L2
0.055,0.01275,0.454619140625,False,True,6.491,0.14005406086749486,False,10.217520502922524,0.0,0,False,1428.5714285714287,L2
0.055,0.01275,0.44194140625,False,True,5.168,0.17590768364762174,False,10.097735137651954,0.0,0,False,1428.5714285714287,L2
0.045,0.01275,0.43184765625,False,True,7.998,0.13892361979383736,False,10.450261745294236,0.0,0,False,1111.111111111111,L2
0.055,0.01275,0.4162265625,False,True,4.582,0.198404825205349,False,10.159527120789171,0.0,0,False,1250.0,L2
0.05,0.01275,0.40727734375,False,True,7.43,0.13458950201884254,False,10.606830855354065,0.0,0,False,1250.0,L2
0.05,0.01275,0.392765625,False,True,2.928,0.34153005464480873,False,12.009742536379179,0.0,0,False,1250.0,L2
0.055,0.01275,0.387046875,False,True,6.191,0.14684072186898872,False,10.691459773167722,2000.0,0,False,1428.5714285714287,L2
0.055,0.01275,0.374955078125,False,True,6.191,0.14684072186898872,False,10.691459773167722,2000.0,0,False,1428.5714285714287,L2
0.055,0.01275,0.374955078125,False,True,4.488,0.20256036298817048,False,11.157401686747715,0.0,0,False,2000.0,L2
0.055,0.01275,0.366189453125,False,True,5.442,0.16705088369917478,False,11.216236890910276,0.0,0,False,1250.0,L2
0.05,0.01275,0.355560546875,False,True,3.344,0.29904306220095694,False,10.209094842547332,0.0,0,False,1250.0,L2
0.05,0.01275,0.349029296875,False,True,4.727,0.2115506663845991,False,10.290696053189555,0.0,0,False,1250.0,L2
0.045,0.01275,0.339796875,False,True,4.888,0.22731405710129113,False,10.603690745101288,0.0,0,False,1250.0,L2
0.05,0.01275,0.33025,False,True,5.286,0.18917896329928113,False,10.05337879415345,0.0,0,False,1250.0,L2
0.05,0.01275,0.31992578125,False,True,4.928,0.20292207792207792,False,13.781214469401329,0.0,0,False,1250.0,L2
0.055,0.01275,0.31030078125,False,True,8.216,0.11064884482606002,False,11.129815881553853,0.0,0,False,1000.0,L2
0.045,0.01275,0.29425390625,False,True,6.13,0.181257930034439,False,10.102551075657153,0.0,0,False,1000.0,L2
0.055,0.01275,0.28228125,False,True,5.963,0.15245529248547865,False,10.020931663974679,0.0,0,False,1250.0,L2
0.045,0.01275,0.270634765625,False,True,8.059,0.13787208228205872,False,11.276940023251537,0.0,0,False,1000.0,L2
0.055,0.01275,0.25489453125,False,True,2.672,0.34022863364180733,False,10.975513763370918,0.0,0,False,1250.0,L2
0.05,0.01275,0.24967578125,False,True,7.084,0.1411631846414455,False,10.253152606820924,0.0,0,False,1111.111111111111,L2
0.045,0.01275,0.23583984375,False,True,5.069,0.21919729948927028,False,10.8675667829949,0.0,0,False,1250.0,L2
0.05,0.01275,0.225939453125,False,True,3.72,0.26881720430107525,False,10.486506129694042,0.0,0,False,1250.0,L2
0.05,0.01275,0.218673828125,False,True,5.888,0.16983695652173914,False,11.26623771304039,0.0,0,False,1250.0,L2
0.05,0.01275,0.207173828125,False,True,3.623,0.2760143527463428,False,10.198159383066237,0.0,0,False,1111.111111111111,L2
0.05,0.01275,0.20009765625,False,True,6.383,0.15666614444618518,False,10.284347979618152,0.0,0,False,1250.0,L2
